"Link","Type","Author","Date","Content","Id","Hashtag","Category"
"https://twitter.com/AleColaci/status/1791788894565859456#m","Twitter tweet ","Alessandro Colaci","18-05-2024","Very shit","1791788894565859456","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/keevkeevy/status/1791788888454787519#m","Twitter tweet ","keVoo","18-05-2024","Ah I was into it until you mentioned you're a Blockchain grifter","1791788888454787519","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/FabianA86563852/status/1791788887209107577#m","Twitter tweet ","FabianA","18-05-2024","It was a group of German teenagers who had to finance the blockchain.","1791788887209107577","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/yaboydvh/status/1791491604437512575#m","Twitter tweet ","dave (?, ?) ?","17-05-2024","You still have some time to buy some bitmaps before it takes off!  It hit a $500 floor on hype alone, now with active builders & products shipping, expect more.

21M BTC vs. 840K bitmap

I wouldn't fade the decentralized metaverse on the biggest blockchain.","1791491604437512575","","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/shieldeego_/status/1791788877482483765#m","Twitter tweet ","shieldeego39185 | UDAO","18-05-2024","*NFTs in Gaming*:
- NFTs in gaming have the potential to redefine player ownership, create novel revenue streams, and foster innovative game designs.
- Blockchain gaming has emerged hand in hand with the rise of NFTs, as the technology offers an entirely new way to develop.","1791788877482483765","","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/dfinity/status/1791087835979845942#m","Twitter tweet ","DFINITY","16-05-2024","Brace for impact ?

? Unveiling the Year 4 Roadmap and key milestones for #ICP, the only 3rd-gen blockchain
? 9 focus areas including DeAI, Chain Fusion, Compute Capabilities

The World Computer is all set to bring all services and operations on-chain
internetcomputer.org/roadmap","1791087835979845942","#ICP,","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/LaCryptoMonnai1/status/1791786877059846507#m","Twitter tweet ","La Crypto Monnaie","18-05-2024","La clarté de la réglementation cryptographique est-elle impossible ? L'Asie ne le pense pas dlvr.it/T73g9Y #crypto #cryptomonnaie #blockchain","1791786877059846507","#crypto, #cryptomonnaie, #blockchain","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/nnewsexpress_ug/status/1791788868972282135#m","Twitter tweet ","National News Express","18-05-2024","Government Pledges Support As Blockchain Association Of Uganda Changes Leadership nationalnewsexpress.com/gove…

@blockchainug @BOU_Official","1791788868972282135","","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/_jboflagos/status/1791788245933572337#m","Twitter tweet ","JB of Lagos ??","18-05-2024","Filled to the brim ! Thank you UNIBEN for the support ! Thank you Benin for the success ..Blockchain for financial freedom UNIBEN is brought to you by @_bchainafrica and is sponsored by @Official_NODO  

Oba gha to kpe e ! #bfffuniben","1791788245933572337","#bfffuniben","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/HouseofChimera/status/1791782867913297987#m","Twitter tweet ","House of Chimera","18-05-2024","Understanding Ralph: The Essence of @alephium 's Smart Contracts 

?Ralph is the domain-specific language tailored for the Alephium blockchain 
?Emphasizes simplicity, ensuring clarity and reducing developer mistakes 
?Designed with security as a priority. 

$ALPH","1791782867913297987","","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/kagondu_yvonne/status/1791778640167919838#m","Twitter tweet ","Yvonne Kagondu","18-05-2024","I'm getting a lot of questions on opportunities in the digital space. I haven't responded to them because it's such a long topic.

I don't know if we can have an X space to discuss this more. For me, I specialised in Blockchain opportunities. 

In Blockchain alone I can say:
- trading: P2P trading (popular in Kenya), spot trading, derivatives trading, arbitrage trading etc
- software smart contract development 
- community management and building 
- becoming a founder
- becoming a KOL
- Airdrop hunting
- design
- auditing
- becoming a writer (blog or technical writer)
- memecoins 
- HODLing
Just to mention a few.

When I look at other industries, I see more opportunities there. I have seen people becoming influencers on various social media platforms, vloggers, I have seen people build their skills online and monetize them, like baking or makeup. I know too many online writers, transcribers and people working on Upwork, Fiverr and the likes. I know people who operate their business fully online.

I am also sure that there are new online jobs being created that we don't know yet.

I am almost sure there are many forums online that discuss these. Many are on YouTube. As said earlier, we need to open our eyes, open our minds, open our laptops.","1791778640167919838","","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/coinhous/status/1791788849854546376#m","Twitter tweet ","Y Y","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: L9Q5ZNRD #privacy stakely.io/en/faucet/ethereu…","1791788849854546376","#Stakely, #privacy","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/JoelKatz/status/1783377580143616498#m","Twitter tweet ","David ""JoelKatz"" Schwartz","25-04-2024","It's true. Back when we couldn't do everything we wanted to do, we focused on what we thought we could do best. We figured that enterprise adoption of blockchain for payments would not happen unless someone focused on it.","1783377580143616498","","is-not-pinned, is-retweet, is-reply"
"https://twitter.com/hgfhfdhdfg72975/status/1791788837938831572#m","Twitter tweet ","thích gì ? $MON","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest?inv…]

#MintBlockchain #NFT #Layer2 #ME","1791788837938831572","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/Thiare_Hatsune/status/1791788829311217912#m","Twitter tweet ","Thiare Catalán","18-05-2024","Bridging the gap between AI innovation and blockchain technology.","1791788829311217912","","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/DoonOmaar72204/status/1791788828975661426#m","Twitter tweet ","DoON Omaar (?,?)","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: SLULGXDY stakely.io/en/faucet/ethereu…","1791788828975661426","#Stakely","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/mukeshmodi202/status/1791788815125987761#m","Twitter tweet ","Mukesh Modi | $MON"" | Tabi","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest]

#MintBlockchain #NFT #Layer2 #ME","1791788815125987761","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/cryptovoiceHuB/status/1790597218958794801#m","Twitter tweet ","Xavier Isonguyo","15-05-2024","Are you intrigued by cryptocurrencies but feel intimidated by the technicalities? @coinstoreExc understands your concerns. Our platform is designed to cater to all crypto enthusiasts, providing a simple experience.

h5.coinstore.com/h5/signup?i…

#blockchain #crypto #Coinstore","1790597218958794801","#blockchain, #crypto, #Coinstore","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/VerusCommunity/status/1791771963498627396#m","Twitter tweet ","Verus Protocol ? Unifying The Crypto Ecosystem??","18-05-2024","? From a fair launch to a flourishing network at #Consensus2024—#Verus is a living example of blockchain built by the community, for the community. Join our events and see how unity fuels our innovations. ? #BuildWithVerus","1791771963498627396","#Consensus2024—#Verus, #Verus, #BuildWithVerus","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/BTSE_Official/status/1791740511507890592#m","Twitter tweet ","BTSE","18-05-2024","Unlock the potential of data sharing with @oceanprotocol! ?

Using #blockchain neutrality, Ocean Protocol integrates with diverse platforms, enhancing interoperability and adoption. ?

Trade $OCEAN on BTSE today ?: 
btse.com/en/trading/OCEAN-US…

#DePIN #Infrastructure #Web3","1791740511507890592","#blockchain, #DePIN, #Infrastructure, #Web3","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/blockchainug/status/1791142146105287033#m","Twitter tweet ","Blockchain Association of Uganda (BAU)","16-05-2024","Change of Guard. 

After 6 years of service as Chairman of the Blockchain Association of Uganda, @KwameRugunda has this evening handed over the Instruments of Leadership to Reginald Tumusiime, the incoming Chairman.

Well done, @KwameRugunda & congratulations to Reginald. ??","1791142146105287033","","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/moba_aof/status/1790037870289252851#m","Twitter tweet ","Arena of Faith","13-05-2024","?The New Frontier of Full-Chain Gaming

The rise of full-chain gaming marks a seismic shift in the gaming landscape. This cutting-edge gaming model, rooted entirely in blockchain technology, reimagines the dynamic between developers and players...

However, the full-chain gaming model faces its share of challenges. Complete decentralization may ramp up technical complexity and development costs, posing hurdles for smaller teams.","1790037870289252851","","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/RWA_Inc_/status/1791455296809759072#m","Twitter tweet ","RWA Inc.","17-05-2024","?Market Movers Alert

@RWA_inc_ is honored to announce our latest strategic partnership with #Web3 #AI ecosystem @codexchain.

This partnership helps streamline the onboarding process, improves capital efficiency, and drives #blockchain adoption to new heights.

Web3 AI integration will eliminate technical roadblocks within the #tokenization process and enable users to conduct advanced investment strategies via text prompts.

Medium Article: 
medium.com/@RWA.Inc/rwa-part…

RWA Inc. Enabling Anyone To Invest In Anything ?","1791455296809759072","#Web3, #AI, #blockchain, #tokenization","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/Cryptbtcsss/status/1791788782280224901#m","Twitter tweet ","S","18-05-2024","Gamers hate blockchain. That narrative is simply not ever going to takeoff","1791788782280224901","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/Cryptointerface/status/1791788781151920258#m","Twitter tweet ","?????? ??????","18-05-2024","Good morning, #crypto enthusiasts! ?? Rise and shine, it's time for a brain-teasing riddle! ??

Why did the #cryptocurrency go to therapy? Because it had serious ""blockchain"" issues! ??

Now, can you crack this riddle and guess which cryptocurrency I'm talking about? Happy puzzling! ?????? #CryptoRiddle #MorningLaughs.","1791788781151920258","#crypto, #cryptocurrency, #CryptoRiddle, #MorningLaughs.","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/prism_net/status/1791760088979628069#m","Twitter tweet ","PrismNet ? Dubai Token2049","18-05-2024","? Dive into the Essence and Vision of #PrismNET with COO Luno!

?With COO Luno as your guide, uncover the core principles that drive #PrismNET's success. 

?From decentralized computing power to security-enhancing blockchain technology, understand how #PrismNET reshapes the computing landscape and empowers individuals and businesses alike.?

? Ready to Explore?

#PNC #PrismNET #AIGC","1791760088979628069","#PrismNET, #PrismNET's, #PrismNET, #PNC, #PrismNET, #AIGC","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/Alex_Majii/status/1791781893844652518#m","Twitter tweet ","M?JI ??","18-05-2024","Don't miss out on $MONKI's rise on the Solana blockchain

 @MonkiSolana","1791781893844652518","","is-not-pinned, is-retweet, is-reply"
"https://twitter.com/Sebira70H/status/1791788764659916835#m","Twitter tweet ","Hamza benjouhair","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: THZD5JSF #privacy stakely.io/en/faucet/ethereu…","1791788764659916835","#Stakely, #privacy","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/100Xpotential/status/1791734905325642081#m","Twitter tweet ","100X Potential","18-05-2024","What's your favorite #memecoin among them ????

Which one do you hold ??

??????? |  ???? |  ??????? |  ??????

#Binance #Bitcoin #PiNetwork #Blockchain #NFT #BabyDoge #Solana #PEPE #Crypto #1000x #cryptocurrency #Catcoin #100x","1791734905325642081","#memecoin, #Binance, #Bitcoin, #PiNetwork, #Blockchain, #NFT, #BabyDoge, #Solana, #PEPE, #Crypto, #1000x, #cryptocurrency, #Catcoin, #100x","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/wolfath_startup/status/1791788748541210805#m","Twitter tweet ","wolfath.techstartup","18-05-2024","18 de Mayo de 2024
#Bitcoin y otra jornada en verde...

Ya está listo el análisis diario de #bitcoin, disponible en wolfath.com y en 
invidious.poast.org/eJMVjL-w8BU

#btc
#criptomoneda
#blockchain
#inversiones
#criptomineria","1791788748541210805","#Bitcoin, #bitcoin,, #btc
#criptomoneda
#blockchain
#inversiones
#criptomineria, #criptomoneda
#blockchain
#inversiones
#criptomineria, #blockchain
#inversiones
#criptomineria, #inversiones
#criptomineria, #criptomineria","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/dzungrong82739/status/1791788746570097099#m","Twitter tweet ","@dzungrong? $MON","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest]

#MintBlockchain #NFT #Layer2 #ME","1791788746570097099","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/SerenityPetdApp/status/1791789455025553739#m","Twitter tweet ","SerenityPet","18-05-2024","Calling all hackers & wellness enthusiasts! ?

Join Serenity Pet, our project for the Algorand Hackathon #ChangeTheGame. Experience the power of blockchain in transforming self-care. ?

Let's create a world of balance together! ?

#SerenityPet #Algorand","1791789455025553739","#ChangeTheGame., #SerenityPet, #Algorand","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/SellaTamara_/status/1791789688845390215#m","Twitter tweet ","sella |? Memecoin","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: H1GRLJLP #privacy stakely.io/en/faucet/ethereu…","1791789688845390215","#Stakely, #privacy","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/TokAi_Official_/status/1791789256157061365#m","Twitter tweet ","TOKAI","18-05-2024","We’re excited to announce our strategic partnership with @dfinity ! ? Together, we’re driving the future of blockchain technology. Stay tuned for groundbreaking innovations! ? #Tokai #Dfinity #Blockchain #Crypto #Partnership #Innovation #DecentralizedFuture","1791789256157061365","#Tokai, #Dfinity, #Blockchain, #Crypto, #Partnership, #Innovation, #DecentralizedFuture","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/Rajv953/status/1791789679819579489#m","Twitter tweet ","Rajveer Singh Tabi ?","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest?inv…]

#MintBlockchain #NFT #Layer2 #ME","1791789679819579489","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/Tina_T_Ahwaz/status/1791789668591108510#m","Twitter tweet ","Tina","18-05-2024","Very good project","1791789668591108510","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/FrankLambeek/status/1791789844424716379#m","Twitter tweet ","ItsFrank","18-05-2024","? @telcoin: The Mobile-Focused Crypto Revolution! ?

1?? Mobile-Focused: Bringing blockchain to telecoms.
2?? Fast & Secure: Enjoy seamless transactions.
3?? Remittance Services: Connect the world with ease.
4?? Stablecoins & DeFi: Explore financial freedom.
5?? User-Friendly: Simple and intuitive.

Join the Telcoin community today! ? #Telcoin #Crypto","1791789844424716379","#Telcoin, #Crypto","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/michal_pohanka/status/1791789840721137959#m","Twitter tweet ","Michal Pohanka","18-05-2024","Chat GPT feedback: Yes, you are absolutely right. In the case of cryptocurrencies and blockchain projects like Polkadot, both the mathematical and technical foundations are crucial, but so is real-world usage and adoption.","1791789840721137959","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/BantalMera22/status/1791789839953858848#m","Twitter tweet ","Bantal merah $BEYOND $BUBBLE ???","18-05-2024","I'm collecting @Mint_Blockchain's ME $MINT in the #MintForest?!

Mint is the L2 for NFT industry, powered by @nftscan_com and @Optimism.

Join Mint Forest here: mintchain.io/mint-forest 

#MintBlockchain #L2forNFT","1791789839953858848","#MintForest?!

Mint, #MintBlockchain, #L2forNFT","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/saytoprom/status/1791789836761813018#m","Twitter tweet ","saytoprom.bnb | ? $MON | Tabi ?|?,??? | .fuel","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest?inv…]

#MintBlockchain #NFT #Layer2 #ME","1791789836761813018","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/yong_oku/status/1791648069513052648#m","Twitter tweet ","OEP ?","18-05-2024","Ton lovers gather here. I'm excited to share my latest creative work for a fictional meme project - TONkachu! A memecoin inspired by the fusion of TON blockchain innovation and the iconic Pokémon character, Pikachu. ?

Presentation below ?
 #TONkachu #MemeCoin #TONCultureKings","1791648069513052648","#TONkachu, #MemeCoin, #TONCultureKings","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/Rjessicajass/status/1791789829304492542#m","Twitter tweet ","Jessika Jass (?, ?)'“@IntractAmbassador”?","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest?inv…]

#MintBlockchain #NFT #Layer2 #ME","1791789829304492542","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/Yescoin_Fam/status/1788503148946190720#m","Twitter tweet ","Yescoin","09-05-2024","Welcome to the #YesUniverse! ? 

YesCoin is proud to announce the initiation of our “ X Plan”, partnering with @ton_blockchain ecosystem projects. 

Let's ""Put Crypto In Every Pocket?Pave The Way For A Decentralized Future Together !""?

#YesCoinXPlan #Yescoin #YesUniverse","1788503148946190720","#YesUniverse!, #YesCoinXPlan, #Yescoin, #YesUniverse","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/MickeyMaler/status/1791789815978975347#m","Twitter tweet ","Mickey Maler","18-05-2024","Hey! Thanks a ton for proposing me! Great honor.
Just to the book's name, it is ""Kaspa: From Ghost to Knight,  off to heal the blockchain's plight""
The-boom is just my MickeyMaler.com URL pointer :)","1791789815978975347","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/PluralEnergy/status/1778090952705335373#m","Twitter tweet ","Plural Energy","10-04-2024","What is an RWA? 
There's basically 3 buckets:

1. ""The Circle of *blank*"" i.e. stables (not real)
2. On-chain Treasuries (again not that real)
3. Physical Assets ie real estate, infrastructure etc

We are the 3rd, Bringing green assets to all on chain. 
#RWA #blockchain #defi","1778090952705335373","#RWA, #blockchain, #defi","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/tradersdex/status/1780580919411118483#m","Twitter tweet ","Tradersdex","17-04-2024","Claim your free Crypto Airdrop ?

@Tradersdex is launching soon!

Sign up now ??
#crypto #airdrop #giveaway #blockchain gleam.io/5dyUu/tradersdex-ai…","1780580919411118483","#crypto, #airdrop, #giveaway, #blockchain","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/hydranodeai/status/1791789808861278712#m","Twitter tweet ","HydraNode AI","18-05-2024","We switched the model to @openai GPT-4o and the speed is minimized to 7x but the cost remains the same. #buildinginpublic #blockchain #crypto","1791789808861278712","#buildinginpublic, #blockchain, #crypto","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/wi346457/status/1791789805006672032#m","Twitter tweet ","Aidoge moon spring ?","18-05-2024","1. **Innovative Tech**: Cutting-edge blockchain.
2. **Secure**: Robust security features.
3. **Fast Transactions**: Lightning-speed transfers.
4. **Community-Driven**: Strong, supportive user base.
5. **Eco-Friendly**: Sustainable mining practices.","1791789805006672032","","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/MystikoNetwork/status/1781229073647485428#m","Twitter tweet ","Mystiko.Network","19-04-2024","Since April 1st, Mystiko.Network V1 mainnets' transaction data has skyrocketed! ???

Thank you everyone for using the industry's leading ZK SDK product with us. ???

Let's continue to make every blockchain more affordable, interoperable, and reliable. 

Mystiko.Network is becoming the ZK Layer of Web3! ?

#Mystiko #Web3 #XZK #Airdrop #zk #BTCHalving2024 #BTC #scalability","1781229073647485428","#Mystiko, #Web3, #XZK, #Airdrop, #zk, #BTCHalving2024, #BTC, #scalability","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/MetaMoonland/status/1791531720153387493#m","Twitter tweet ","MoonlandMeta","17-05-2024","We have some thrilling news!! ?? The launch of # MTK is just around the corner, and the countdown has begun! ?

The #Cryptogaming future revolutionized into a new era of blockchain gaming awaits. Secure your spot in #Moonland.

@lbank_exchange MTK token listing airdrop is ON! ?","1791531720153387493","#, #Cryptogaming, #Moonland.

@lbank_exchange","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/N19HTM4R3x/status/1791780037827362846#m","Twitter tweet ","N19HTM4R3","18-05-2024","At these prices #STC is a solid buy for both a long term and a short term investment

The overall market has started moving, STC is set to have a large injection of liquidity in less than 2 weeks

•Layer 0 Blockchain
•SaitaCard
•SaitaSwap
•Cross chain bridge

@SaitaChainCoin","1791780037827362846","#STC","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/DenisRedds/status/1791789777638789146#m","Twitter tweet ","Denis_Redds blaze ?","18-05-2024","Implementing systems for monitoring and analyzing data, as well as using this data to improve the user experience and optimize processes, will help the Hashstack project on the Starknet blockchain not only maintain its competitiveness, but also constantly develop.","1791789777638789146","","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/Thezhub3/status/1791788940518735954#m","Twitter tweet ","ZHUB: Future of web3","18-05-2024","The dogs have had their play, the cats are thriving, it's time for the chickens to bring you unimaginable gain.

Legendary YouTube viral KOKO now on the Solana blockchain 

Be part of the chicken revolution @KOKOJUSTMEME

#MiFotoBang #FCKFCM #HWCafe #XóchitlGálvezPresidenta","1791788940518735954","#MiFotoBang, #FCKFCM, #HWCafe, #XóchitlGálvezPresidenta","is-not-pinned, is-retweet, is-reply"
"https://twitter.com/MsuegaKing69745/status/1791789771720704362#m","Twitter tweet ","Bí?h?p??","18-05-2024","I have been active on frostbyte for over 24 hours but earned nothing.
My balance still show 33.333","1791789771720704362","","is-not-pinned, is-not-retweet, is-reply"
"https://twitter.com/Pep_Bartomeu/status/1791789767522218473#m","Twitter tweet ","José Bartomeu","18-05-2024","Block World Tour Granada 2024 ponencia del catedrático en BlockChain el ... invidious.poast.org/pfQ9pQpt4nc?si=TLJO… a través de @YouTube","1791789767522218473","","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/DDianne18324/status/1791789764808728743#m","Twitter tweet ","Dulcie Dianne","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: DV9G6YWC stakely.io/en/faucet/ethereu…","1791789764808728743","#Stakely","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/layer2bnb/status/1782664905440854277#m","Twitter tweet ","Layer 2 BNB","23-04-2024","The BNB Layer 2 project is an extension platform of the Binance Smart Chain (BSC), designed to enhance the scalability and performance of the blockchain. Layer 2 helps reduce network congestion and increase transaction speed by moving some activities to a beneficial secondary layer. This helps minimize costs and waiting times for transactions, as well as enhance the scalability of the system. BNB Layer 2 promises to deliver faster transaction experiences, lower costs, and stronger scalability for BSC users.","1782664905440854277","","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/Msc224/status/1791789758621815090#m","Twitter tweet ","msc224.lens?.fuel.Tabi ???","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest?inv…]

#MintBlockchain #NFT #Layer2 #ME","1791789758621815090","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/DenisRedds/status/1791789751147655418#m","Twitter tweet ","Denis_Redds blaze ?","18-05-2024","I have several thoughts in my head, I do not claim to be the ultimate truth, I just want to consider what is below in a questioning manner. @0xHashstack @StarknetFndn 
To ensure the continued development of the Hashstack project and protocol on the Starknet blockchain","1791789751147655418","","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/FrankLambeek/status/1791789698244899152#m","Twitter tweet ","ItsFrank","18-05-2024","? @telcoin: The Mobile-Focused Crypto Revolution! ??
1?? Mobile-Focused: Bringing blockchain to telecoms.
2?? Fast & Secure: Enjoy seamless transactions.
3?? Remittance Services: Connect the world with ease.
4?? Stablecoins & DeFi: Explore financial freedom.
5?? User-Friendly: Simple and intuitive.
? Join the Telcoin community today! ? #Telcoin #Crypto","1791789698244899152","#Telcoin, #Crypto","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/petersen_n45880/status/1791789730813886884#m","Twitter tweet ","Nicole Petersen","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: 58VUKMES #privacy stakely.io/en/faucet/ethereu…","1791789730813886884","#Stakely, #privacy","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/_bchainafrica/status/1790995646524056040#m","Twitter tweet ","Bchain Africa","16-05-2024","The BIGGEST WEB3 event is upon us??

BchainAfrica is hosting a life changing event tagged BLOCKCHAIN FOR FINANCIAL FREEDOM in the University of Benin and the clock is ticking?

Anyone looking to leverage crypto and Web3 for financial gains? 
>>This update is for you?

An amazing line up of experts would be speaking on that day alongside fantastic collaborations with our amazing partners. 

?FREE NOODLES for everyone in attendance courtesy of @IndomieNigeria ?

?5,000 naira each to the first 10 people to arrive at the venue?
 
?Another whooping 50,000 naira for any lucky winner at the event. 

?: Saturday 18th May, 2024

?: ARCHBISHOP EKPU HALL, ST
ALBERT CATHOLIC CHURCH,
UNIBEN, BENIN CITY.

? : 9:00AM - 3:30PM

Don’t miss out on this?
click the link below??

bit.ly/bchainafrica-events

#bfffuniben 
#web3crypto 
#blockchaintechnology","1790995646524056040","#bfffuniben, #web3crypto, #blockchaintechnology","is-not-pinned, is-retweet, is-not-reply"
"https://twitter.com/_rough1/status/1791789725621354854#m","Twitter tweet ","$BLOCK ADD ? $MON roughfx?? $RCADE","18-05-2024","? Cultivating @Mint_Blockchain MintTree $MINT in the #MintForest by @Mint_Blockchain, the L2 for the NFT industry!

Collect your ME point here: [mintchain.io/mint-forest?inv…]

#MintBlockchain #NFT #Layer2 #ME","1791789725621354854","#MintForest, #MintBlockchain, #NFT, #Layer2, #ME","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/sabzAli240509/status/1791789721259323608#m","Twitter tweet ","sabzAli","18-05-2024","Exciting news for fellow @Mint_Blockchain MintID holders! ?

Just staked my #MintID to MintPool and secured my $MINT & extra #MintForest ME ?? 

Stake MintID here: mintpool.mintchain.io/","1791789721259323608","#MintID, #MintForest","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/carmel_horan/status/1791789717735772169#m","Twitter tweet ","|? MemecoinIts_Carmel","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: 1LE3VHEZ #privacy stakely.io/en/faucet/ethereu…","1791789717735772169","#Stakely, #privacy","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/WaiChiong/status/1791789716133814433#m","Twitter tweet ","coinhomefire.eth ?? $WELL .fuel Merlin?","18-05-2024","Requesting $ETH funds from the #Stakely Faucet on the Ethereum Holesky Testnet blockchain. Request ID: BED6HEQB #privacy stakely.io/en/faucet/ethereu…","1791789716133814433","#Stakely, #privacy","is-not-pinned, is-not-retweet, is-not-reply"
"https://twitter.com/TheharbingerofT/status/1791789711914123651#m","Twitter tweet ","Shuga","18-05-2024","Discover the difference with *VIC Name Tokens. Your identity, your way, across every blockchain. Learn more at vicnametokens.com. #VICNameTokens #DecentralizedIdentity #Web3 ?","1791789711914123651","#VICNameTokens, #DecentralizedIdentity, #Web3","is-not-pinned, is-not-retweet, is-not-reply"
